"No.","Time","Source","Destination","Protocol","Length","Info","Type","Data rate"
"12259","4.305227","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=1988, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12260","4.305301","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=1989, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12261","4.305375","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1273","QoS Data, SN=1990, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12262","4.305449","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=1991, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12263","4.305522","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=1992, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12264","4.305596","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=1993, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12265","4.305671","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=1994, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12266","4.305745","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1390","QoS Data, SN=1995, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12267","4.305818","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"12268","4.305901","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=1958, FN=0, Flags=.p..R.F.C","QoS Data","325,325"
"12269","4.305974","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=1959, FN=0, Flags=.p..R.F.C","QoS Data","325,325"
"12270","4.306047","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=1960, FN=0, Flags=.p..R.F.C","QoS Data","325,325"
"12271","4.306121","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=1996, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12272","4.306195","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=1997, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12273","4.306269","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=1998, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12274","4.306343","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=1999, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12275","4.306415","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=2000, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12276","4.306490","Intel_80:00:00","IntelCor_b1:42:d4","802.11","1386","QoS Data, SN=2001, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12277","4.306563","Intel_80:00:00","IntelCor_b1:42:d4","802.11","426","QoS Data, SN=2002, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12278","4.306638","Intel_80:00:00","IntelCor_b1:42:d4","802.11","228","QoS Data, SN=2003, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12279","4.306711","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"12280","4.306831","","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","24"
"12281","4.306906","0e:2e:48:80:9a:84","Broadcast","802.11","347","Beacon frame, SN=2696, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"12282","4.306984","","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","24"
"12283","4.307404","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"12284","4.308237","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"12285","4.312051","","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","24"
"12286","4.312539","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"12287","4.313500","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"12288","4.315238","4e:7a:8a:19:d7:32","Broadcast","802.11","304","Beacon frame, SN=3226, FN=0, Flags=........C, BI=100, SSID=xfinitywifi","Beacon frame","6"
"12289","4.316682","Pegatron_05:1e:c0","Apple_92:fc:f9","802.11","465","Probe Response, SN=2422, FN=0, Flags=........., BI=100, SSID=GORRA-K11-5[Malformed Packet]","Probe Response","6"
"12290","4.318020","Pegatron_44:31:70","Apple_92:fc:f9","802.11","438","Probe Response, SN=807, FN=0, Flags=....R...C, BI=200, SSID=CIA_Surveillance","Probe Response","6"
"12291","4.318720","Pegatron_44:31:70","Apple_92:fc:f9","802.11","438","Probe Response, SN=807, FN=0, Flags=....R...C, BI=200, SSID=CIA_Surveillance","Probe Response","6"
"12292","4.319297","Pegatron_44:31:70","Apple_92:fc:f9","802.11","438","Probe Response, SN=807, FN=0, Flags=....R...C, BI=200, SSID=CIA_Surveillance","Probe Response","6"
"12293","4.319635","8a:f2:9e:44:31:70","Apple_92:fc:f9","802.11","268","Probe Response, SN=3536, FN=0, Flags=........C, BI=200, SSID=xfinitywifi","Probe Response","6"
"12294","4.320052","8a:f2:9e:44:31:70","Apple_92:fc:f9","802.11","268","Probe Response, SN=3536, FN=0, Flags=....R...C, BI=200, SSID=xfinitywifi","Probe Response","6"
"12295","4.320447","8a:f2:9e:44:31:70","Apple_92:fc:f9","802.11","268","Probe Response, SN=3536, FN=0, Flags=....R...C, BI=200, SSID=xfinitywifi","Probe Response","6"
"12296","4.320907","4e:7a:8a:83:19:be","Apple_92:fc:f9","802.11","288","Probe Response, SN=1617, FN=0, Flags=....R...., BI=5516[Malformed Packet]","Probe Response","6"
"12297","4.322357","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1113","QoS Data, SN=2964, FN=0, Flags=.p....F.C","QoS Data","29.25,29.25"
"12298","4.322434","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1117","QoS Data, SN=2965, FN=0, Flags=.p....F.C","QoS Data","29.25,29.25"
"12299","4.322561","ArrisGro_0f:c2:b5 (bd:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"12300","4.323254","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1113","QoS Data, SN=2964, FN=0, Flags=.p..R.F.C","QoS Data","29.25,29.25"
"12301","4.323333","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1117","QoS Data, SN=2965, FN=0, Flags=.p..R.F.C","QoS Data","29.25,29.25"
"12302","4.324332","ArrisGro_19:d7:32","Apple_92:fc:f9","802.11","518","Probe Response, SN=2128, FN=0, Flags=....R...C, BI=100, SSID=marineA32","Probe Response","6"
"12303","4.325036","ArrisGro_19:d7:32","Apple_92:fc:f9","802.11","518","Probe Response, SN=2128, FN=0, Flags=....R...C, BI=100, SSID=marineA32","Probe Response","6"
"12304","4.325485","4e:c1:61:a2:e8:33","0c:fb:dd:dc:39:f9","802.11","298","Probe Response, SN=3227, FN=0, Flags=........., BI=53348","Probe Response","6"
"12305","4.325953","4e:7a:8a:19:d7:32","Apple_92:fc:f9","802.11","298","Probe Response, SN=3227, FN=0, Flags=....R...C, BI=100, SSID=xfinitywifi","Probe Response","6"
"12306","4.326361","4e:7a:8a:19:d7:32","Apple_92:fc:f9","802.11","298","Probe Response, SN=3227, FN=0, Flags=....R...., BI=100, SSID=xfinitywifi[Malformed Packet]","Probe Response","6"
"12307","4.327098","ArrisGro_80:9a:84","Broadcast","802.11","357","Beacon frame, SN=2265, FN=0, Flags=........C, BI=100, SSID=CARS","Beacon frame","6"
"12308","4.327587","f0:93:ab:ff:1c:e6","Broadcast","802.11","359","Beacon frame, SN=412, FN=7, Flags=........., BI=8965[Malformed Packet]","Beacon frame","6"
"12309","4.327911","ArrisGro_80:9a:86","Broadcast","802.11","119","Data, SN=375, FN=0, Flags=.p....F.C","Data","6"
"12310","4.328552","Pegatron_05:41:02","Broadcast","802.11","317","Beacon frame, SN=3215, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"12311","4.328633","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"12312","4.329490","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"12313","4.329685","Pegatron_05:41:04","Broadcast","802.11","274","Beacon frame, SN=1173, FN=0, Flags=........C, BI=100, SSID=xfinitywifi","Beacon frame","6"
"12314","4.330334","Pegatron_05:41:03","Broadcast","802.11","317","Beacon frame, SN=3189, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"12315","4.331798","ArrisGro_0f:c2:b5","Broadcast","802.11","364","Beacon frame, SN=2520, FN=0, Flags=........C, BI=200, SSID=GWQ-Home_5G","Beacon frame","6"
"12316","4.332944","d2:7c:d1:69:a7:f0","Broadcast","802.11","274","Beacon frame, SN=1696, FN=0, Flags=........C, BI=200, SSID=xfinitywifi","Beacon frame","6"
"12317","4.333061","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"12318","4.333894","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"12319","4.334580","7e:f2:9e:44:31:70","Broadcast","802.11","317","Beacon frame, SN=847, FN=0, Flags=........C, BI=200, SSID=Broadcast","Beacon frame","6"
"12320","4.335728","5e:7a:8a:19:d7:32","Broadcast","802.11","347","Beacon frame, SN=1017, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"12321","4.336332","5e:7a:8a:83:19:be","Broadcast","802.11","337","Beacon frame, SN=1315, FN=0, Flags=........C, BI=200, SSID=Broadcast","Beacon frame","6"
"12322","4.338298","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"12323","4.339208","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"12324","4.342238","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1113","QoS Data, SN=2968, FN=0, Flags=.p....F.C","QoS Data","29.25,29.25"
"12325","4.342354","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","201","QoS Data, SN=2969, FN=0, Flags=.p....F.C","QoS Data","29.25,29.25"
"12326","4.342429","ArrisGro_0f:c2:b5 (bd:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"12327","4.342550","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","264","QoS Data, SN=2970, FN=0, Flags=.p....F.C","QoS Data","29.25,29.25"
"12328","4.342623","ArrisGro_0f:c2:b5 (bd:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"12329","4.343251","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","1113","QoS Data, SN=2968, FN=0, Flags=.p..R.F.C","QoS Data","29.25,29.25"
"12330","4.343335","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","201","QoS Data, SN=2969, FN=0, Flags=.p..R.F.C","QoS Data","29.25,29.25"
"12331","4.343410","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","264","QoS Data, SN=2970, FN=0, Flags=.p..R.F.C","QoS Data","29.25,29.25"
"12332","4.344511","Pegatron_00:d1:f0","Broadcast","802.11","321","Beacon frame, SN=3062, FN=0, Flags=........C, BI=100, SSID=virus","Beacon frame","6"
"12333","4.344926","Pegatron_00:d1:f1","Broadcast","802.11","317","Beacon frame, SN=2713, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"12334","4.345431","Pegatron_00:d1:f2","Broadcast","802.11","317","Beacon frame, SN=2578, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"12335","4.345696","Pegatron_00:d1:f4","Broadcast","802.11","274","Beacon frame, SN=1837, FN=0, Flags=........C, BI=100, SSID=xfinitywifi","Beacon frame","6"
"12336","4.346306","Pegatron_00:d1:f3","Broadcast","802.11","317","Beacon frame, SN=2547, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"12337","4.347306","ce:2e:48:80:9a:84","Broadcast","802.11","304","Beacon frame, SN=413, FN=0, Flags=........C, BI=100, SSID=xfinitywifi","Beacon frame","6"
"12338","4.349009","7e:85:2a:dd:4a:c0","Broadcast","802.11","317","Beacon frame, SN=3067, FN=0, Flags=........C, BI=200, SSID=Broadcast","Beacon frame","6"
"12339","4.349128","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"12340","4.350152","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"12341","4.350997","","Apple_92:fc:f9 (ac:bc:32:92:fc:f9) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","24"
"12342","4.354169","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"12343","4.355085","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"12344","4.356317","7e:7a:8a:19:d7:32","Broadcast","802.11","347","Beacon frame, SN=938, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"12345","4.359411","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"12346","4.359740","Pegatron_0a:b0:08","Broadcast","802.11","326","Beacon frame, SN=890, FN=0, Flags=........C, BI=100, SSID=boulder828","Beacon frame","6"
"12347","4.360293","Pegatron_0a:b0:09","Broadcast","802.11","317","Beacon frame, SN=319, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"12348","4.360420","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"12349","4.361120","Pegatron_0a:b0:0c","Broadcast","802.11","274","Beacon frame, SN=1378, FN=0, Flags=........C, BI=100, SSID=xfinitywifi","Beacon frame","6"
"12350","4.361399","Pegatron_0a:b0:0b","Broadcast","802.11","317","Beacon frame, SN=3908, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"12351","4.363824","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","893","QoS Data, SN=2971, FN=0, Flags=.p....F.C","QoS Data","29.25,29.25"
"12352","4.363904","ArrisGro_0f:c2:b5 (bd:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"12353","4.364134","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","893","QoS Data, SN=2971, FN=0, Flags=.p..R.F.C","QoS Data","29.25,29.25"
"12354","4.364210","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"12355","4.364331","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"12356","4.364406","Intel_80:00:00","IntelCor_b1:42:d4","802.11","182","QoS Data, SN=2004, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12357","4.364481","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"12358","4.366263","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","219","QoS Data, SN=2972, FN=0, Flags=.p....F.C","QoS Data","29.25,29.25"
"12359","4.367951","de:2e:48:80:9a:84","Broadcast","802.11","347","Beacon frame, SN=2901, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"12360","4.368362","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"12361","4.369500","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"12362","4.370964","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","893","QoS Data, SN=2973, FN=0, Flags=.p....F.C","QoS Data","29.25,29.25"
"12363","4.372075","Pegatron_dd:4a:c0","Apple_92:fc:f9","802.11","432","Probe Response, SN=2341, FN=0, Flags=....R...C, BI=200, SSID=Marine-A50","Probe Response","6"
"12364","4.374528","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"12365","4.375532","82:f2:9e:44:31:70","Broadcast","802.11","317","Beacon frame, SN=847, FN=0, Flags=........C, BI=200, SSID=Broadcast","Beacon frame","6"
"12366","4.376799","8e:7a:8a:19:d7:32","Broadcast","802.11","347","Beacon frame, SN=900, FN=0, Flags=........., BI=100, SSID=Broadcast[Packet size limited during capture]","Beacon frame","6"
"12367","4.380164","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"12368","4.380247","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"12369","4.382972","ce:2e:48:0f:c2:b5","Broadcast","802.11","304","Beacon frame, SN=3008, FN=0, Flags=........C, BI=200, SSID=xfinitywifi","Beacon frame","6"
"12370","4.383098","","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","24"
"12371","4.383267","","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","39","Acknowledgement, Flags=........C","Acknowledgement","24"
"12372","4.387634","7e:7a:8a:83:19:be","Broadcast","802.11","337","Beacon frame, SN=1315, FN=0, Flags=........C, BI=200, SSID=Broadcast","Beacon frame","6"
"12373","4.388345","fe:2e:48:80:9a:84","Broadcast","802.11","347","Beacon frame, SN=2792, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"12374","4.390631","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","259","QoS Data, SN=2975, FN=0, Flags=.p....F.C","QoS Data","29.25,29.25"
"12375","4.390747","ArrisGro_0f:c2:b7","Apple_94:a9:3d","802.11","220","QoS Data, SN=2976, FN=0, Flags=.p....F.C","QoS Data","29.25,29.25"
"12376","4.390823","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"12377","4.394147","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
"12378","4.396686","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"12379","4.397328","ArrisGro_19:d7:32","Broadcast","802.11","394","Beacon frame, SN=2129, FN=0, Flags=........C, BI=100, SSID=marineA32","Beacon frame","6"
"12380","4.397791","Pegatron_05:1e:c0","Broadcast","802.11","359","Beacon frame, SN=4066, FN=0, Flags=........C, BI=100, SSID=GORRA-K11-5","Beacon frame","6"
"12381","4.398196","Pegatron_05:1e:c1","Broadcast","802.11","317","Beacon frame, SN=3268, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"12382","4.398574","Pegatron_05:1e:c2","Broadcast","802.11","317","Beacon frame, SN=3030, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"12383","4.399068","Pegatron_05:1e:c4","Broadcast","802.11","274","Beacon frame, SN=3411, FN=0, Flags=........C, BI=100, SSID=xfinitywifi","Beacon frame","6"
"12384","4.399404","Pegatron_05:1e:c3","Broadcast","802.11","317","Beacon frame, SN=2997, FN=0, Flags=........C, BI=100, SSID=Broadcast","Beacon frame","6"
"12385","4.399571","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"12386","4.399647","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"12387","4.399766","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"12388","4.401157","c6:7c:d1:07:b5:10","Broadcast","802.11","317","Beacon frame, SN=543, FN=0, Flags=........C, BI=200, SSID=Broadcast","Beacon frame","6"
"12389","4.401874","Pegatron_44:31:70 (79:f2:9e:44:31:70) (TA)","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (RA)","802.11","45","Request-to-send, Flags=........C","Request-to-send","6"
"12390","4.401990","","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","6"
"12391","4.402065","Intel_80:00:00","IntelCor_b1:42:d4","802.11","182","QoS Data, SN=2006, FN=0, Flags=.p....F.C","QoS Data","325,325"
"12392","4.402142","IntelCor_b1:42:d4 (e0:94:67:b1:42:d4) (TA)","Pegatron_44:31:70 (78:f2:9e:44:31:70) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","24"
"12393","4.402217","","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","39","Clear-to-send, Flags=........C","Clear-to-send","12"
"12394","4.402339","ArrisGro_0f:c2:b5 (bc:2e:48:0f:c2:b5) (TA)","Apple_94:a9:3d (98:5a:eb:94:a9:3d) (RA)","802.11","57","802.11 Block Ack, Flags=........C","802.11 Block Ack","12"
